exp,seed,sigma0,depth,width,t,t_frac,relmse,train_sec,beta,mu_box,d,K,steps,batch_size,lr,eval_n,eval_batch,score_chunk
0.0,3.0,0.1,4.0,2048.0,0.3,0.3,0.0022288857507851974,237.46829056739807,5.0,5.0,64.0,20.0,20000.0,1024.0,0.0002,50000.0,1024.0,0.0
